학원명,정원합계,도로명주소,Latitude,Longitude,도로명상세주소
베리타스수학교습소,9,서울특별시 강서구 강서로 242,37.547226,126.8367128,/ 상가동 201호 일부 (화곡동/ 강서힐스테이트)
베짱이한문교습소,64,서울특별시 강서구 양천로67길 15,37.5550067,126.8675071,외1필지 2층일부 (염창동)
보컬리즈음악교습소,40,서울특별시 강서구 공항대로 186,37.5590914,126.8279516,/ 402호 (마곡동/ 로뎀타워)
볼륨기타교습소,32,서울특별시 강서구 공항대로36가길 17,37.5530152,126.8346128,/ 1층일부 (내발산동)
볼륨드럼음악교습소,40,서울특별시 강서구 강서로45길 174,37.5527978,126.8305873,/ 305호 (내발산동/ 수명산씨티)
봄피아노음악교습소,45,서울특별시 강서구 공항대로42길 61,37.5552938,126.8428551,/ 2층 (내발산동/동서빌딩)
봉쥬르아트미술교습소,72,서울특별시 강서구 공항대로 124,37.5592681,126.8208793,/ 1105-116호 (마곡동/ 마곡엠밸리11단지 업무시설동)
브레인맥스영어교습소,27,서울특별시 강서구 우장산로2길 45,37.5526753,126.8373354,/ 2층 일부 (내발산동/ 연무빌딩)
브리즈음악교습소,42,서울특별시 강서구 공항대로 140,37.5593177,126.8228149,/ 마곡엠밸리12단지 판매시설2동(1201동) 111호의일부 (마곡동)
블라썸뮤엠영어교습소,36,서울특별시 강서구 양천로71가길 22,37.552049,126.8733927,/ 상가동 105호 (염창동/ 휴먼빌아파트)
블루라벨수학교습소,10,서울특별시 강서구 양천로73길 62,37.5527188,126.8743695,/ 1층 일부 (염창동)
비끄아트강서마곡점미술교습소,18,서울특별시 강서구 마곡서로 133,37.5764888,126.8307466,/ 713동204호 (마곡동/ 마곡엠밸리7단지)
비바체음악교습소,48,서울특별시 강서구 강서로47길 86,37.5531772,126.8313124,/ 3층 일부 (내발산동)
비바체피아노교습소,20,서울특별시 강서구 강서로12길 31,37.5320249,126.8486772,1층 일부 (화곡동)
비법수학교습소,56,서울특별시 강서구 곰달래로31다길 8,37.5336555,126.8528305,/ 1층 일부 (화곡동)
비상잉글리시아이등촌영어교습소,30,서울특별시 강서구 공항대로41길 66,37.5605876,126.8465649,/ 3층 325/326호 (등촌동/ 세신등촌종합상가)
비상잉글리시아이방화점영어교습소,56,서울특별시 강서구 방화대로34길 92,37.5705759,126.820657,/ 3층일부 (방화동/ 불해빌딩)
비상잉글리시아이영어교습소,72,서울특별시 강서구 수명로 76,37.5527162,126.8262608,/ 서울메디스테이트빌딩 701호 일부 (내발산동)
비상잉글리시아이화곡신곡초점영어교습소,63,서울특별시 강서구 등촌로13자길 74,37.5374374,126.8536835,/ 태영방송인아파트 상가동 203호 (화곡동/태영방송인아파트)
비에스영어교습소,12,서울특별시 강서구 강서로 310,37.5533163,126.8369158,/ 2층 일부 (내발산동)
비키영어교습소,18,서울특별시 강서구 화곡로13길 107,37.5443631,126.8315655,/ 203호 (화곡동/ 화곡푸르지오 상가씨동)
비파피아노교습소,3,서울특별시 강서구 화곡로 176,37.5417177,126.8413518,/ 1층  (화곡동)
빅토리아영어교습소,9,서울특별시 강서구 강서로45길 42,37.5480582,126.8338368,/ 1층 일부 (내발산동/ 미래빌딩)
빈바이올린첼로음악교습소,18,서울특별시 강서구 금낭화로 145,37.5782534,126.8127841,/ 201호 (방화동/ 에어뷰21-1오피스텔)
빈스바이올린교습소,9,서울특별시 강서구 양천로 691-3,37.5505352,126.8730986,/ 2층 일부 (염창동)
빈클래식음악교습소,20,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 211호 (마곡동/ 마곡 M시그니처)
빌드업영어교습소,40,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 309호 (마곡동/ 마곡 M시그니처)
빛나는음악교습소,30,서울특별시 강서구 양천로 637,37.5544448,126.8682026,/ 상가동 205호 (염창동/ 한마음삼성아파트)
뿌리컴퓨터교습소,36,서울특별시 강서구 강서로47길 30,37.5528591,126.8345044,/ 3층 일부 (내발산동/ 지산빌딩)
쁘아쁘아아트스튜디오미술교습소,10,서울특별시 강서구 마곡서로 101,37.5764888,126.8307466,/ 144호 일부 (마곡동/ 동익 드 미라벨 복합빌딩)
사과나무미술교습소,35,서울특별시 강서구 강서로31길 52,37.5392811,126.8387621,2층 일부 (화곡동)
삼성수학교습소,20,서울특별시 강서구 공항대로59길 42,37.5535002,126.8637567,/ 2층 (등촌동)
삼성영어공진교실영어교습소,24,서울특별시 강서구 공항대로 140,37.5593177,126.8228149,/ / 업무시설 2동 201호 (마곡동/ 마곡엠밸리12단지)
상상마루미술교습소,30,서울특별시 강서구 양천로 731,37.5496273,126.8777658,외 1필지 염창동동아3차아파트 309동 201-1호 (염창동)
상상바이올린교습소,6,서울특별시 강서구 공항대로38길 57,37.5572754,126.8406684,/ 1층 일부 (내발산동/ 문화빌딩)
상상키움미술교습소,36,서울특별시 강서구 공항대로41길 66,37.5605876,126.8465649,404호 (등촌동)
새암서예교습소,9,서울특별시 강서구 개화동로25길 55-5,37.565393,126.8090141,1층 (방화동)
새열린피아노음악교습소,10,서울특별시 강서구 공항대로38길 73,37.5571881,126.8416974,/ 2층일부 (내발산동)
샐리스잉글리쉬(Sally`s English)영어교습소,6,서울특별시 강서구 양천로73길 24,37.5514161,126.8736376,/ 상가동 103호 (염창동/ 염창힐스테이트)
샘솟는영어교습소,32,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 상가1동 317호 (내발산동/우장산힐스테이트)
생각날개독서논술교습소,9,서울특별시 강서구 공항대로36길 103,37.5539034,126.8361506,/ 203호 (내발산동/ 천우네오젠)
생각의힘에주목하는논술교습소,17,서울특별시 강서구 곰달래로31가길 84,37.5323281,126.8560438,/ 1층일부 (화곡동)
생각이반짝수학교습소,4,서울특별시 강서구 강서로68길 108,37.5637903,126.8459677,/ 117호 (등촌동/ 등촌동성아파트상가)
생명나무수학교습소,12,서울특별시 강서구 곰달래로 164,37.5306701,126.8511158,/ 3층 (화곡동/ 벽석빌딩)
샤음악교습소,72,서울특별시 강서구 양천로 507,37.5607332,126.8568025,/ 상가동 304호 일부/ 305호 (가양동/ 강나루현대아파트)
서당독서논술교습소,5,서울특별시 강서구 곰달래로31가길 22,37.5319036,126.852596,1층 일부 (화곡동)
서울스카이수학교습소,15,서울특별시 강서구 금낭화로 145,37.5782534,126.8127841,/ 204호 (방화동/ 에어뷰21-1오피스텔)
서울홍익미술교습소,8,서울특별시 강서구 까치산로10길 73,37.5408404,126.847831,성진빌딩 1층 일부 (화곡동)
서희음악교습소,49,서울특별시 강서구 가로공원로76길 29,37.5356554,126.8375714,/ 2층 일부 (화곡동/성은교회)
선진과학교습소,20,서울특별시 강서구 강서로45길 34-2,37.5480371,126.8342581,/ 2층 (내발산동)
성문수학교습소,35,서울특별시 강서구 곰달래로31가길 11,37.5319661,126.8518879,/ 1층 (화곡동)
세명미술교습소,45,서울특별시 강서구 까치산로26길 7,37.5507794,126.8527051,/ 3층일부 (화곡동/ 미래빌딩)
세종수학교습소,12,서울특별시 강서구 강서로47길 19,37.5524629,126.8350775,/ 2층 일부 (내발산동/ 발산시장)
셈이팡주산교습소,21,서울특별시 강서구 마곡중앙로 59-21,37.5591978,126.8260763,/ 424호 (마곡동/ 에이스타워2)
소담스쿨수학교습소,10,서울특별시 강서구 양천로14길 118,37.5681192,126.8082734,/ 201호 일부 (방화동/ 방화3차우림필유 상가동)
소담피아노교습소,12,서울특별시 강서구 양천로69길 58 ,37.554456,126.8729524,외 1필지 염창동아아파트 상가 204호 (염창동)
소리숲피아노교습소,20,서울특별시 강서구 화곡로31다길 20,37.5451951,126.8383592,/ 상가B동 204호 (화곡동)
손샘사회교습소,15,서울특별시 강서구 등촌로39나길 5,37.5461774,126.8607536,/ 동원베르사체 101호 일부 (등촌동)
손샘수학교습소,18,서울특별시 강서구 강서로48길 21,37.552617,126.8377279,/ 1층 일부 (내발산동)
솔루션수학교습소,30,서울특별시 강서구 등촌로 61,37.5354677,126.8631818,/ 3층 (화곡동)
솔빛수학교습소,42,서울특별시 강서구 화곡로13길 107,37.5443631,126.8315655,/ 제상가에이 203호 (화곡동/ 화곡푸르지오)
송화스마트해법수학교습소,8,서울특별시 강서구 방화대로 294,37.5669694,126.8170602,/ 120호 일부 (마곡동/ 마곡더블유타워)
쇼팽과피아노음악교습소,20,서울특별시 강서구 까치산로4길 67-9,37.5403667,126.8467419,/ 1층 (화곡동)
쇼팽피아노음악교습소,40,서울특별시 강서구 강서로56나길 41,37.5612159,126.8416215,등촌3단지주공아파트 상가동 2층 201호 (등촌동)
수(Soo)영어교습소,21,서울특별시 강서구 마곡중앙6로 21,37.5591978,126.8260763,/ 608호 (마곡동/ 이너매스 마곡)
수명고운소리음악교습소,5,서울특별시 강서구 수명로2가길 22,37.5480013,126.8225709,/ 상가동 202호 (내발산동/ 마곡수명산파크7단지아파트)
수명미술교습소,54,서울특별시 강서구 수명로 82,37.5534272,126.8264511,/ 201-2호 (내발산동/ 발산로얄타워)
수미피아노교습소,5,서울특별시 강서구 강서로17길 130,37.5321274,126.8385302,/ 1층 일부 (화곡동)
수쌤창의사고력수학교습소,42,서울특별시 강서구 수명로 80,37.5531859,126.8263802,/ 404호 (내발산동/ 베스트프라자빌딩)
수정음악교습소,25,서울특별시 강서구 양천로69길 58,37.554456,126.8729524,/ 상가 301호 일부 (염창동/ 염창동아아파트)
수풀수학교습소,9,서울특별시 강서구 양천로 637,37.5544448,126.8682026,/ 202호 (염창동/ 한마음삼성아파트 상가동)
수학더올림수학교습소,4,서울특별시 강서구 양천로 663-1,37.5521584,126.8707881,/ 나호 2층 (염창동/ 성지교회)
수학디엔에이수학교습소,10,서울특별시 강서구 공항대로41길 65,37.5607165,126.8461057,3층 302호 (등촌동)
수학스토리수학교습소,40,서울특별시 강서구 등촌로13다길 32-25,37.5356069,126.8584603,/ 1층 일부 (화곡동)
수학은채쌤수학교습소,72,서울특별시 강서구 공항대로 103,37.5533338,126.8510294,/ 301호 (마곡동/ 마곡 엠밸리 9단지 업무시설동)
수학의달인내발산초점수학교습소,24,서울특별시 강서구 우장산로2길 9,37.5541963,126.837803,/ 1층 일부 (내발산동)
수학하다수학교습소,49,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 321호 (마곡동/ 마곡M시그니처)
숙명더음악교습소,25,서울특별시 강서구 강서로 348,37.5560356,126.840219,/ 1-216 (내발산동/ 우장산힐스테이트)
숙명린피아노음악교습소,32,서울특별시 강서구 등촌로13자길 39,37.5379153,126.8556653,/ 1층 일부 (화곡동)
슈만음악교습소,20,서울특별시 강서구 등촌로5가길 23,37.5338599,126.860244,1층 일부 (화곡동)
슈퍼매스수학교습소,12,서울특별시 강서구 허준로 47,37.5703714,126.8474442,/ 가양도시개발공사아파트 상가2층 201호 (가양동/ 가양2단지아파트)
스마일잉글리쉬영어교습소,63,서울특별시 강서구 공항대로41길 66,37.5605876,126.8465649,/ 507-1호 (등촌동/ 세신등촌종합상가)
스마트해법수학마곡연세수학교습소,25,서울특별시 강서구 방화대로34길 57,37.5703097,126.8195811,/ 3층 (방화동)
스마트해법수학염창점수학교습소,24,서울특별시 강서구 양천로67길 77,37.5558806,126.8707885,/ 203호 (염창동/ 우성1차아파트 상가)
스카이뮤직(Sky Music)음악교습소,13,서울특별시 강서구 우현로 16,37.5472642,126.8438087,/ 1층 일부 (화곡동/ 주경빌딩)
스톤즈영어교습소,18,서울특별시 강서구 화곡로13길 107,37.5443631,126.8315655,/ 화곡푸르지오 상가에이동 204호 (화곡동/화곡푸르지오)
시시로미술교습소,32,서울특별시 강서구 초록마을로18길 20,37.5408659,126.8497045,/ 101호 (화곡동/ 뉴타워빌)
신동중국어교습소,16,서울특별시 강서구 허준로 198,37.5612683,126.8602465,가양플라자 404호일부 (가양동)
신미라수학교습소,5,서울특별시 강서구 공항대로53가길 7,37.5541211,126.8593821,/ 2층 일부 (등촌동)
신서당논술교습소,56,서울특별시 강서구 마곡중앙4로 74,37.5591978,126.8260763,/ 307호 (마곡동/ 이웰메디파크)
신정마리음악교습소,12,서울특별시 강서구 곰달래로33길 60,37.533512,126.8519536,/ 1층 (화곡동)
썬재즈앤피아노음악교습소,30,서울특별시 강서구 방화대로34길 92,37.5705759,126.820657,/ 3층 일부 (방화동/ 불해빌딩)
쎈수학러닝센터수명산파크수학교습소,99,서울특별시 강서구 수명로1길 16,37.5512027,126.8232041,택지개발지구 4블럭 마곡수명산파트4단지상가 201호 (내발산동)
쎈수학러닝쎈터발산수학교습소,96,서울특별시 강서구 공항대로36길 73,37.5552482,126.8365654,/ 104호일부 (내발산동/ 문성빌라)
쏙쏙논술교습소,3,서울특별시 강서구 강서로16길 88,37.5334881,126.851076,/ 1층 일부 (화곡동)
쑥쑥수학교실수학교습소,24,서울특별시 강서구 우장산로4길 83,37.5508575,126.8384806,1층 일부 (내발산동)
씨스꿀컴퓨터교습소,7,서울특별시 강서구 공항대로 194,37.5533338,126.8510294,/ 208호 (마곡동/ 문영 퀸즈파크12차)
아!창작코딩교육마곡컴퓨터교습소,117,서울특별시 강서구 공항대로 140,37.5593177,126.8228149,/ 업무시설2동 1202동 208호 (마곡동/마곡엠밸리12단지)
아뜰리에미술교습소,18,서울특별시 강서구 양천로67길 99,37.5555315,126.8713121,4층 일부 (염창동)
아띠랩미술교습소,36,서울특별시 강서구 공항대로41길 51,37.5601978,126.8457639,/ 4층 403호 (등촌동/ 세신그린코아빌딩)
아르떼음악교습소,4,서울특별시 강서구 송정로 34,37.558072,126.8112358,2층일부 (공항동)
아르틴음악교습소,21,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 404호 (마곡동/ 마곡 M시그니처)
아름드리미술교습소,56,서울특별시 강서구 강서로47길 113,37.5531968,126.8298352,성호빌딩 302호 일부 (내발산동)
아엘음악교습소,20,서울특별시 강서구 공항대로 140,37.5593177,126.8228149,/ 업무시설1동 1201동 208호 (마곡동/ 마곡엠밸리12단지)
아이꿈음악교습소,35,서울특별시 강서구 등촌로13바길 48,37.5357453,126.8571208,/ 1층 (화곡동)
아이맥스잉글리쉬영어교습소,45,서울특별시 강서구 공항대로41길 65,37.5607165,126.8461057,/ 3층301호 (등촌동/ 그랜드종합상가)
아이아트미술교습소,22,서울특별시 강서구 수명로 76,37.5527162,126.8262608,/ 402호일부 (내발산동/서울메디스테이트빌딩)
아이파크그림아트스튜디오미술교습소,27,서울특별시 강서구 등촌로 163,37.5437876,126.8604505,/ 제 주상가동 3층 301호 (등촌동/ 등촌동아이파크)
아인음악교습소,25,서울특별시 강서구 공항대로41길 76,37.560928,126.8468189,402호 일부 (등촌동)
아토즈영어교습소,10,서울특별시 강서구 곰달래로31길 8,37.5331138,126.851339,/ 4층 일부 (화곡동)
아트링융합미술교습소,72,서울특별시 강서구 수명로 78,37.5529827,126.8263291,/ 401호 일부 (내발산동/ 새롬프라자)
아트아이창작소미술교습소,45,서울특별시 강서구 공항대로 124,37.5592681,126.8208793,/ 업무시설동 1층 1105-108호 (마곡동/마곡엠밸리11단지)
아트앤하트마곡엠밸리미술교습소,88,서울특별시 강서구 공항대로 140,37.5593177,126.8228149,/ 204호 (마곡동/ 마곡엠밸리12단지업무시설 1동)
아트엘미술교습소,18,서울특별시 강서구 마곡중앙4로 22,37.5591978,126.8260763,/ A224호 (마곡동/ 파인스퀘어)
아트주미술교습소,36,서울특별시 강서구 초록마을로5길 7,37.5430271,126.84708,/ 1층 일부 (화곡동)
아트클래스토토미술교습소,12,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 413호 (마곡동/ 마곡 M시그니처)
아트필미술교습소,56,서울특별시 강서구 화곡로13길 107,37.5443631,126.8315655,/ 제상가에이 206호 (화곡동/ 화곡푸르지오)
아트홍대미술교습소,88,서울특별시 강서구 공항대로59다길 83,37.5519502,126.8677684,1층 일부 (염창동)
아트홍익미술교습소,45,서울특별시 강서구 양천로73길 56-2,37.5524811,126.8745756,1층 (염창동)
아티트럼펫교습소,1,서울특별시 강서구 강서로 532,37.5720843,126.8432033,/ 상가동 107호 (가양동/ 동신아파트/대아아파트)
아티하우스(ARTIHAUS)미술교습소,70,서울특별시 강서구 공항대로 124,37.5592681,126.8208793,/ 업무시설동 1106-204호 (마곡동/ 마곡엠밸리11단지)
안다영어교습소,21,서울특별시 강서구 양천로69길 58,37.554456,126.8729524,/ 염창동아아파트상가 301호 일부 (염창동/ 염창동아아파트)
안쌤과학교습소,18,서울특별시 강서구 우장산로2길 24,37.5536433,126.837369,/ 1층 일부(중간) (내발산동)
알맹이수학교습소,24,서울특별시 강서구 양천로69길 58,37.554456,126.8729524,/ 상가동 308호 (염창동/ 염창동아아파트)
알바트로스수학교습소,12,서울특별시 강서구 까치산로 127,37.5491339,126.850734,/ 2층 일부 (화곡동)
알유티씨영어교습소,49,서울특별시 강서구 등촌로13바길 28-3,37.5363226,126.8577456,/ 1층일부 (화곡동)
알풀만수학교습소,30,서울특별시 강서구 공항대로41길 44,37.5596888,126.8459608,/ 402호 (등촌동/ 아카데미프라자)
애드나인실용음악교습소,9,서울특별시 강서구 양천로 687,37.5507116,126.8726093,/ 301호 (염창동)
애플국어/박지연논술교습소,28,서울특별시 강서구 초원로 39,37.5678765,126.8099379,/ 4층 (방화동)
애플미술교습소,32,서울특별시 강서구 허준로 23,37.571269,126.8448731,한강아파트 상가동 2층 209호 (가양동)
애플수학교습소,14,서울특별시 강서구 초원로 39,37.5678765,126.8099379,/ 3층 (방화동/ 교회복지사협회)
앨리스미술창작소미술교습소,5,서울특별시 강서구 수명로1길 110,37.5529465,126.8250463,/ 마곡수명산파크3단지 201호 (내발산동/마곡수명산파크3단지)
앨리의행복한영어교습소,6,서울특별시 강서구 곰달래로31가길 20,37.5318798,126.8524651,/ 1층일부 (화곡동)
에르데네미술교습소,4,서울특별시 강서구 마곡중앙로 76,37.5591978,126.8260763,/ 323호 (마곡동/ 힐스테이트에코마곡역)
에센스영어교습소,72,서울특별시 강서구 양천로67길 32,37.555035,126.8689633,/ 상가동 201호 (염창동/ 신동아아파트)
에센스음악교습소,45,서울특별시 강서구 공항대로71길 31,37.5487744,126.872325,/ 상가동 202호 (염창동/ 극동상록수아파트)
에스디엘수학교습소,18,서울특별시 강서구 강서로31길 45,37.539225,126.8390979,1층일부 (화곡동)
에스앤드유(S.&.U)음악교습소,45,서울특별시 강서구 공항대로41길 75,37.5611045,126.8463464,/ 402호 (등촌동)
에스앤씨잉글리쉬영어교습소,36,서울특별시 강서구 공항대로 124,37.5592681,126.8208793,/ 마곡엠밸리11단지 업무시설동/ 1105동 105호 (마곡동/ 마곡엠밸리11단지)
에스앤피창의수학교습소,24,서울특별시 강서구 초록마을로 38,37.5425568,126.8469921,/ (2층) (화곡동)
에스엘(SL)과학교습소,24,서울특별시 강서구 공항대로41길 51,37.5601978,126.8457639,/ 세신그린코아빌딩 4층 415호 (등촌동)
에스엠(SM)영어교습소,84,서울특별시 강서구 공항대로41길 75,37.5611045,126.8463464,/ 5층 503호 일부 (등촌동/ 경원프라자)
에스엠열린미술교습소,20,서울특별시 강서구 방화대로48길 40,37.574644,126.8189919,도시개발A상가307 (방화동)
에이스영어교습소,15,서울특별시 강서구 공항대로41길 65,37.5607165,126.8461057,/ 4층 403호 (등촌동/ 그랜드종합상가)
에이치에스(HS)영어교습소,135,서울특별시 강서구 마곡서로 56,37.5764888,126.8307466,/ 302호/ 마곡에스비타워Ⅲ (마곡동)
에이투(A2)수학교습소,6,서울특별시 강서구 우장산로2길 24,37.5536433,126.837369,/ 1층 일부 (내발산동)
에이투지영어교습소,42,서울특별시 강서구 공항대로41길 75,37.5611045,126.8463464,/ 403호 (등촌동/ 경원프라자)
에이플러스애플영어교습소,28,서울특별시 강서구 초원로 39,37.5678765,126.8099379,2층 (방화동)
에토즈실용음악교습소,18,서울특별시 강서구 공항대로 247,37.5533338,126.8510294,/ 338호 (마곡동/ 퀸즈파크나인)
엘바이올린/첼로음악교습소,27,서울특별시 강서구 공항대로 269-15,37.5593184,126.8374706,/ 215호 (마곡동/ 힐스테이트 에코 마곡)
엘바이올린음악교습소,21,서울특별시 강서구 양천로69길 58,37.554456,126.8729524,/ 상가동 206호 (염창동/ 염창동아아파트)
엘앤드비영어교습소,27,서울특별시 강서구 강서로 254,37.5484157,126.8367396,/ 상가동 403호일부 (화곡동/ 우장산 아이파크 이편한세상)
엠(M)9단지바둑교습소,27,서울특별시 강서구 공항대로 103,37.5533338,126.8510294,/ 603호 (마곡동/ 마곡 엠밸리 9단지 업무시설동)
엠베스트방화수학교습소,12,서울특별시 강서구 방화대로47길 55,37.5755568,126.8129764,/ 상가동 2층201호/ 2층202호 일부 (방화동/ 방화3단지아파트)
엠베스트방화영어교습소,9,서울특별시 강서구 방화대로47길 55,37.5755568,126.8129764,/ 상가동 2층202호 (방화동/ 방화3단지아파트)
엠제이음악교습소,20,서울특별시 강서구 양천로73길 15,37.5515342,126.8725981,2층 (염창동)
엠탑수학교습소,32,서울특별시 강서구 강서로47길 26,37.5528329,126.8347662,/ 2층 일부 (내발산동/ 프린시피아학원)
여울영어교습소,54,서울특별시 강서구 마곡중앙1로 26,37.5591978,126.8260763,/ 206호 (마곡동/ 엠리체)
연곡한자교습소,45,서울특별시 강서구 등촌로51라길 33,37.5484615,126.8624401,1층 (등촌동)
연산쑥쑥주산교습소,28,서울특별시 강서구 강서로17길 134,37.5320343,126.8383223,/ 3층 일부 (화곡동/ 영주빌딩)
연세소수정예영어교습소,27,서울특별시 강서구 곰달래로 188,37.5311661,126.8524604,/ 2층 일부 (화곡동/ 소강빌)
연세수학교습소,28,서울특별시 강서구 공항대로 382,37.5554767,126.8484772,/ 203호 일부 (화곡동/ 우장산롯데캐슬아파트)
연세윤(允)국어교습소,45,서울특별시 강서구 강서로47길 108,37.5543232,126.8300338,/ 201호 (내발산동/ 마곡수명산파크1단지상가1동)
염창가온수학교습소,5,서울특별시 강서구 양천로71가길 22,37.552049,126.8733927,일신건영휴먼빌아파트 상가동 102호 (염창동)
염창독서논술교습소,65,서울특별시 강서구 양천로 637,37.5544448,126.8682026,/ 상가동 203호 (염창동/ 한마음삼성아파트)
염창한솔플러스수학교습소,63,서울특별시 강서구 양천로67길 32,37.555035,126.8689633,신동아아파트 상가동 202호 (염창동)
염창화가마을미술교습소,56,서울특별시 강서구 양천로67길 77,37.5558806,126.8707885,외 1필지 상가 201호 (염창동)
영광피아노교습소,30,서울특별시 강서구 곰달래로 165,37.5309237,126.85125,/ 2층일부 (화곡동/서울비젼교회)
영어독서클럽영어교습소,28,서울특별시 강서구 공항대로41길 51,37.5601978,126.8457639,/ 515호 (등촌동)
예림음악교습소,20,서울특별시 강서구 공항대로42길 54-6,37.5556868,126.8425944,3층 일부 (내발산동)
예술램프미술교습소,18,서울특별시 강서구 강서로50길 72,37.5547731,126.8405634,/ 101동 206호 (내발산동/ 신세계아파트3차)
예술의정원미술교습소,27,서울특별시 강서구 마곡서1로 115-1,37.5553732,126.8181236,/ 203호일부 (마곡동/ 마곡헤리움1차)
예아띠미술교습소,36,서울특별시 강서구 화곡로14길 5,37.5393529,126.8341557,/ 2층 (화곡동/ 신도리코)
예음음악교습소,30,서울특별시 강서구 금낭화로23길 8,37.5795421,126.8121795,동성상가 210호 (방화동)
예일미술교습소,80,서울특별시 강서구 양천로69길 11,37.5530762,126.8703759,/ 202호 (염창동)
예홍미술교습소,63,서울특별시 강서구 공항대로 140,37.5593177,126.8228149,/ 1201동 상가 210호 (마곡동)
오르다국어교습소,42,서울특별시 강서구 강서로45길 49-10,37.5474329,126.8329287,/ 1층 일부 (내발산동)
오르프피아노교습소,5,서울특별시 강서구 허준로 76,37.568067,126.8489569,/ 상가동 208호 (가양동/한보구암마을아파트)
오름수학교습소,8,서울특별시 강서구 강서로45가길 9,37.5475227,126.8356399,/ 4층 (화곡동)
오베르미술교습소,54,서울특별시 강서구 금낭화로 93,37.5737136,126.8113132,/ 2층 (방화동)
오선생미술교습소,24,서울특별시 강서구 등촌로 163,37.5437876,126.8604505,/ 부상가동 비02호 (등촌동/ 등촌동아이파크)
오펜피아노교습소,5,서울특별시 강서구 양천로73길 80,37.5538449,126.8741556,/ 한강동아아파트 상가 106호 (염창동/한강동아아파트)
오하요일본어교습소,7,서울특별시 강서구 강서로 150,37.5403069,126.8417346,/ 2층 일부 (화곡동)
오하쿤스트미술교습소,36,서울특별시 강서구 강서로56나길 110,37.5635275,126.8434171,/ 상가동 2층207호 (등촌동/ 부영아파트)
옥셈주산암산교습소,28,서울특별시 강서구 우현로 26,37.5480734,126.8431716,/ 101동  비103호 일부 (화곡동/ 우장산 에스케이 뷰)
온더스피치교습소,7,서울특별시 강서구 등촌로39바길 6,37.5467705,126.8603078,/ 1층일부 (등촌동)
올(all)바른영어교습소,18,서울특별시 강서구 공항대로41길 51,37.5601978,126.8457639,/ 701호 (등촌동/ 세신그린코아빌딩)
올리브의영어교습소,15,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 306호 (마곡동/ 마곡 M시그니처)
올림영어교습소,12,서울특별시 강서구 강서로45길 73,37.5484568,126.8323232,/ 3층 일부 (내발산동)
올업(allup)영어교습소,28,서울특별시 강서구 강서로45길 29,37.547692,126.8345282,/ 201-1호 일부(화곡동) (화곡동)
와글해법영어교습소,56,서울특별시 강서구 금낭화로 135,37.5774208,126.812426,/ 611호 (방화동/금강프라자)
와이비엠(YBM)잉글루영어교습소,54,서울특별시 강서구 마곡중앙2로 11,37.5591978,126.8260763,/ 208호 (마곡동/ M밸리 W TOWER III)
와이비엠잉글루강서수명산1캠퍼스영어교습소,45,서울특별시 강서구 수명로 68-27,37.5526355,126.826665,/ 501호 일부 (내발산동/ 웨스트엔드 문화센터)
와이에이엔(YAN)영어교습소,30,서울특별시 강서구 까치산로14길 10,37.5454677,126.847968,/ 2층일부 (화곡동)
우리말해스피치교습소,18,서울특별시 강서구 마곡중앙1로 20,37.5591978,126.8260763,/ 317호 (마곡동/ 마곡 M시그니처)
우장산유니팝미술교습소,18,서울특별시 강서구 강서로 242,37.547226,126.8367128,/ 318호 (화곡동/ 강서힐스테이트 상가동)
우장산해법영어교습소,18,서울특별시 강서구 우장산로4길 83,37.5508575,126.8384806,1층 일부 (내발산동)
우장컴퍼스잉글리시(Compass English)영어교습소,72,서울특별시 강서구 우현로 5,37.5466225,126.8445271,/ 201호 (화곡동)
운현국어교습소,30,서울특별시 강서구 강서로45라길 12,37.5483228,126.8338111,/ 2층 (내발산동)
울림사회교습소,12,서울특별시 강서구 우장산로 26,37.5543615,126.8400345,/ 2층 (내발산동)
원스카이수학교습소,8,서울특별시 강서구 공항대로41길 51,37.5601978,126.8457639,/ 2층 214호 (등촌동)
위니톡영어교습소,8,서울특별시 강서구 양천로 674,37.5512282,126.8711315,/ 2층 일부 (염창동)
위더스영어교습소,9,서울특별시 강서구 방화동로16길 54-4,37.5723473,126.8120753,/ 1층 일부 (방화동)
위드미영어교습소,21,서울특별시 강서구 공항대로41길 66,37.5605876,126.8465649,/ 203호 (등촌동/ 세신등촌종합상가)
위드영어교습소,18,서울특별시 강서구 강서로47가길 33,37.5510684,126.8357488,/ 1층 일부 (내발산동)
위미(WEME)과학교습소,9,서울특별시 강서구 금낭화로23길 8,37.5795421,126.8121795,/ 동성아파트 상가동 212호 (방화동/ 방화7단지동성아파트)
윈영어교습소,7,서울특별시 강서구 양천로 663-1,37.5521584,126.8707881,외 1필지 가호 3층 (염창동)
유니크영어교습소,14,서울특별시 강서구 수명로 78,37.5529827,126.8263291,/ 301 (내발산동/ 새롬프라자)
유명한수학교습소,20,서울특별시 강서구 초원로11길 37,37.5681147,126.8091666,/ 1층 일부 (방화동)
